"EXPERIMENT","EVENNESS_CONTROL","RATIO","EXTRACTED_RESOURCES","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","NUM_DETECTORS","NUM_EXTRACTORS","NUM_TRANSPORTERS","SIGNAL_SENT","SIGNAL_RECEIVED"
1319,"m","1:1:1","p","a","s","b",3,8,225,33,4,28,"r",6666,0.727272727272727,0.394531242424242,105.181696,191.914062,3615.111328,235,8,8,8,31847,22581
1320,"m","1:1:1","p","a","s","b",3,8,225,11,4,28,"d",1769,0.727272727272727,0.314098,71.595072,18.855468,3878.476562,370.714285,8,8,8,5047,1311
1321,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",3398,0.454545454545455,0.201112666666667,81.052778,98.425781,2714.138671,110,6,6,12,20843,13952
1322,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",6886,0.32258064516129,0.144615247311828,281.127153,735.849609,14152.884765,1679,6,6,12,99788,74886
1323,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",23581,0.741935483870968,0.495232688172043,112.419152,609.677734,16184.58789,1065.2,6,6,12,73210,42761
1324,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8058,0.774193548387097,0.507686483870968,80.068154,894.27539,12850.083984,454.75,6,6,12,146108,108122
1325,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",20370,0.720430107526882,0.427797376344086,187.734733,594.61914,15005.8125,746.428571,6,6,12,96916,70547
1326,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",4299,0.580645161290323,0.270854322580645,80.300645,366.482421,13424.947265,NA,6,6,12,132476,24137
1327,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",2404,0.909090909090909,0.426846545454545,25.787689,202.724609,4035.003906,406.833333,6,6,12,61836,17630
1328,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",21,0.181818181818182,0.00372863636363636,86.017583,12.339843,2841.753906,NA,6,6,12,4267,1203
1329,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",2585,0.727272727272727,0.458984363636364,14.601162,212.964843,5693.75,483.5,6,6,12,54127,17355
1330,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",6714,0.727272727272727,0.397372151515152,58.139478,315.193359,4450.052734,160,6,6,12,63965,38863
1331,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2638,0.727272727272727,0.468394818181818,22.414384,21.103515,4964.164062,227,6,6,12,4810,1021
1332,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2617,0.727272727272727,0.464666181818182,21.930542,201.851562,5551.660156,82,6,6,12,35222,14587
1333,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",3410,0.548387096774194,0.214843741935484,204.864684,44.666015,10100.759765,330.333333,6,6,12,12950,2710
1334,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",6491,0.696969696969697,0.384173757575758,61.539923,478.675781,4848.835937,97,6,6,12,90146,61740
1335,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",3990,0.580645161290323,0.251386064516129,213.988868,316.351562,11282.162109,1007.214285,6,6,12,99852,33722
1336,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",44,0.0909090909090909,0.00260415151515152,87.72831,11.353515,2273.560546,NA,6,6,12,4264,1175
1337,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",17482,0.666666666666667,0.367145494623656,211.233857,1565.310546,15009.705078,980.666666,6,6,12,334346,147774
1338,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",3016,0.818181818181818,0.535511272727273,11.387517,224.441406,6079.515625,338,6,6,12,32809,26476
1339,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",8387,0.787878787878788,0.496389666666667,40.103014,243.472656,4765.203125,107,6,6,12,36741,30595
1340,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",4764,0.67741935483871,0.300151193548387,213.7033,612.996093,10136.023437,904,6,6,12,208127,39839
1341,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",2827,0.387096774193548,0.178112387096774,191.287347,41.107421,11037.037109,377.666666,6,6,12,12223,2684
1342,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",3184,0.363636363636364,0.18844696969697,55.929234,46.904296,2932.486328,160.666666,6,6,12,13088,4444
1343,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",1649,0.727272727272727,0.292791181818182,46.066515,130.984375,3863.835937,239,6,6,12,29243,18167
1344,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",3250,0.172043010752688,0.0682543655913978,241.9585,64.466796,8566.046875,594.5,6,6,12,19788,4257
1345,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2812,0.909090909090909,0.499289727272727,15.197386,163.990234,5036.175781,143.5,6,6,12,35215,22531
1346,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",5551,0.741935483870968,0.34973535483871,136.591383,282.644531,13763.308593,253.5,6,6,12,67991,28963
1347,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",7295,0.451612903225806,0.153204795698925,204.580655,902.933593,10209.144531,498.6,6,6,12,209340,121649
1348,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",2595,0.172043010752688,0.0544984838709677,227.955261,509.402343,7678.101562,NA,6,6,12,129583,54465
1349,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",1384,0.636363636363636,0.245738636363636,30.039808,89.603515,4502.363281,419.333333,6,6,12,29044,10356
1350,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8240,0.838709677419355,0.519153225806452,99.900917,829.964843,11957.271484,969.666666,6,6,12,118201,92878
1351,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",4327,0.580645161290323,0.272618419354839,254.204284,355.349609,11102.230468,458,6,6,12,83728,39586
1352,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7252,0.787878787878788,0.429214,35.23848,277.412109,5253.398437,237.777777,6,6,12,39827,25530
1353,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2927,0.909090909090909,0.519708727272727,21.409661,247.458984,4768.169921,66.333333,6,6,12,52100,32195
1354,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",8052,0.727272727272727,0.476562484848485,46.69829,296.919921,5087.316406,118.5,6,6,12,35708,27263
1355,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",14848,0.655913978494624,0.311827956989247,162.407248,1233.486328,14881.675781,105.5,6,6,12,222419,115376
1356,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",7911,0.397849462365591,0.166141623655914,247.457801,607.52539,16405.169921,474.75,6,6,12,157409,72950
1357,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",7863,0.741935483870968,0.495400677419355,94.394474,1040.615234,15260.90625,93.5,6,6,12,170518,113762
1358,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",14722,0.655913978494624,0.309181784946237,167.422802,1126.917968,13652.955078,660.714285,6,6,12,171027,99466
1359,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",3002,0.909090909090909,0.533025545454545,18.055507,135.513671,5155.927734,383.75,6,6,12,25718,17712
1360,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",5822,0.279569892473118,0.122269817204301,234.31196,379.714843,12109.175781,882,6,6,12,82282,34519
1361,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",8641,0.727272727272727,0.511422818181818,42.207342,303.332031,5810.326171,365.333333,6,6,12,51277,30404
1362,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",2271,0.818181818181818,0.403231454545455,17.434046,168.257812,4912.736328,521,6,6,12,39180,21827
1363,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",18,0.0909090909090909,0.00106533333333333,95.848588,9.142578,1853.058593,NA,6,6,12,3276,1004
1364,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8045,0.741935483870968,0.506867419354839,76.950163,818.107421,14241.707031,767.4,6,6,12,116350,77949
1365,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",5647,0.709677419354839,0.355783741935484,235.548618,841.482421,13843.4375,1338.5,6,6,12,112027,85642
1366,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",2635,0.909090909090909,0.467862181818182,31.554138,124.626953,3611.83789,333.318766,6,6,12,36750,10039
1367,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",3236,0.484848484848485,0.191524606060606,61.592119,153.019531,4073.408203,359.272727,6,6,12,37965,13686
1368,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",4208,0.709677419354839,0.265120935483871,209.956352,675.490234,12704.851562,301,6,6,12,135152,83812
1369,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",5187,0.67741935483871,0.326801903225806,219.229766,266.199218,12434.667968,749.529411,6,6,12,63000,25783
1370,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2734,0.727272727272727,0.485440272727273,24.189134,31.632812,5934.146484,NA,6,6,12,6829,2253
1371,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8476,0.774193548387097,0.534022161290323,77.74344,540.894531,14388.140625,500.333333,6,6,12,95009,65866
1372,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",5500,0.709677419354839,0.346522161290323,151.981461,292.912109,14214.095703,809,6,6,12,76779,17382
1373,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",4611,0.645161290322581,0.290511580645161,213.748312,456.162109,13087.859375,954.333333,6,6,12,119099,35984
1374,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",21538,0.720430107526882,0.452326946236559,153.083048,1201.414062,13971.652343,240.875,6,6,12,124561,92098
1375,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",13560,0.612903225806452,0.284778225806452,160.695089,1645.246093,14036.552734,498.5,6,6,12,413385,119441
1376,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8315,0.774193548387097,0.523878516129032,78.661487,643.671875,15403.443359,1058.333333,6,6,12,93285,77580
1377,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",12,0.121212121212121,0.000710212121212121,100.455802,25.701171,1478.746093,NA,6,6,12,11588,1167
1378,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",4092,0.580645161290323,0.257812483870968,196.996258,239.68164,10873.33789,377.25,6,6,12,60590,23178
1379,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",20688,0.688172043010753,0.434475795698925,223.804404,1011.425781,14145.423828,328.666666,6,6,12,96379,87146
1380,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",1058,0.242424242424242,0.0626183636363636,90.090084,112.376953,3451.671875,380.6,6,6,12,35382,10472
1381,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2891,0.818181818181818,0.513316727272727,21.878734,345.697265,4710.333984,27.5,6,6,12,68636,41830
1382,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",39,0.0606060606060606,0.00230821212121212,88.029482,71.451171,2458.378906,NA,6,6,12,26694,6564
1383,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",9,0.0606060606060606,0.000532666666666667,94.966577,13.03125,2083.205078,NA,6,6,12,3537,1245
1384,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",10455,0.483870967741935,0.219569043010753,204.61502,1505.908203,11803.257812,131,6,6,12,392604,159704
1385,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",3035,0.818181818181818,0.538884909090909,16.590836,237.822265,5186.828125,378.5,6,6,12,53209,24239
1386,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2856,0.818181818181818,0.507102181818182,14.733812,145.71875,4126.328125,43.5,6,6,12,31274,18297
1387,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",3534,0.515151515151515,0.209161909090909,92.917534,36.916015,3436.804687,148,6,6,12,8507,2701
1388,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",6391,0.290322580645161,0.134219580645161,230.697291,578.957031,11805.203125,982.5,6,6,12,109221,63085
1389,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",24134,0.752688172043011,0.506846430107527,165.033735,688.501953,12590.08789,715.166666,6,6,12,133363,85212
1390,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",6,0.0606060606060606,0.000355090909090909,98.591088,17.697265,1191.201171,605,6,6,12,6303,1816
1391,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2940,0.818181818181818,0.522017,18.303222,194.158203,5225.333984,334,6,6,12,34351,22330
1392,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",3511,0.363636363636364,0.207800636363636,106.570637,111.361328,3729.007812,NA,6,6,12,32670,10104
1393,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2869,1,0.509410454545455,22.608163,53.824218,4162.160156,227.470588,6,6,12,18468,2495
1394,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",22980,0.741935483870968,0.48261088172043,221.595256,633.320312,14868.363281,515,6,6,12,84113,66430
1395,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8553,0.870967741935484,0.538873483870968,82.75338,713.371093,16952.804687,181.5,6,6,12,113910,86249
1396,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",3179,0.454545454545455,0.18815103030303,78.066114,183.933593,3593.929687,NA,6,6,12,39850,17700
1397,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7673,0.787878787878788,0.454131151515152,33.427303,348.976562,5335.234375,325,6,6,12,45910,39786
1398,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",390,0.545454545454545,0.0692470909090909,49.536092,67.433593,3501.21875,NA,6,6,12,23545,7176
1399,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",20219,0.698924731182796,0.424626172043011,199.599319,498.646484,14494.957031,556,6,6,12,62361,49444
1400,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7119,0.727272727272727,0.421342303030303,41.955447,159.617187,5103.726562,304.25,6,6,12,24553,18380
1401,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",77,0.181818181818182,0.0136718181818182,63.935225,57.042968,2925.492187,397.066666,6,6,12,14241,6650
1402,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8649,0.838709677419355,0.544921870967742,79.795868,452.322265,17025.189453,266.125,6,6,12,67707,54827
1403,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7663,0.757575757575758,0.453539272727273,62.626257,216.05664,5164.564453,217,6,6,12,31599,21319
1404,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",1382,0.727272727272727,0.245383454545455,58.234441,176.009765,4779.832031,190,6,6,12,40092,20745
1405,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7437,0.818181818181818,0.440163333333333,32.970657,195.71875,5622.654296,217.5,6,6,12,35078,23051
1406,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",15,0.0303030303030303,0.000887757575757576,86.914079,15.146484,1514.189453,NA,6,6,12,6095,1257
1407,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7347,0.727272727272727,0.434836636363636,47.145857,348.660156,4938.285156,135.5,6,6,12,41784,33245
1408,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7933,0.727272727272727,0.469519393939394,55.121644,276.93164,5473.382812,75.6,6,6,12,33401,28246
1409,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",8165,0.419354838709677,0.171475967741935,226.806442,877.638671,11871.019531,611.307692,6,6,12,159780,120495
1410,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2909,0.909090909090909,0.516512727272727,12.552153,187.96289,5437.701171,72,6,6,12,38502,25669
1411,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",20560,0.720430107526882,0.431787634408602,208.829878,653.77539,12444.601562,489.222222,6,6,12,83978,61112
1412,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",7512,0.397849462365591,0.157762086021505,152.711934,616.529296,13173.740234,890,6,6,12,155843,77844
1413,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",7815,0.787878787878788,0.462535484848485,28.780411,265.023437,5326.082031,405.714285,6,6,12,46195,32426
1414,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",22501,0.698924731182796,0.47255123655914,205.237292,1593.605468,15970.824218,713,6,6,12,294179,155736
1415,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",3079,0.818181818181818,0.546697363636364,14.985046,147.755859,5158.394531,90.25,6,6,12,33201,17775
1416,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",453,0.454545454545455,0.0804331818181818,25.381826,48.404296,3620.328125,409.75,6,6,12,15940,5549
1417,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",3252,0.484848484848485,0.192471575757576,110.47454,96.189453,4299.576171,315.4,6,6,12,26025,10468
1418,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8118,0.774193548387097,0.511466709677419,114.368685,411.041015,14429.93164,275.4,6,6,12,68088,50476
1419,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",19572,0.688172043010753,0.411038301075269,260.565056,705.65625,15232.849609,134,6,6,12,107787,85634
1420,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"r",8383,0.818181818181818,0.496152909090909,44.985782,345.496093,5055.757812,125.4,6,6,12,58998,39003
1421,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",21230,0.709677419354839,0.44585852688172,212.96099,870.162109,15941.875,664.666666,6,6,12,86730,57360
1422,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",7925,0.903225806451613,0.499306935483871,112.710385,552.824218,14941.708984,486.333333,6,6,12,68586,61262
1423,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",4825,0.67741935483871,0.303994451612903,181.152865,168.380859,11130.835937,1120.666666,6,6,12,39551,19140
1424,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8726,0.806451612903226,0.549773161290322,63.859001,974.228515,15913.576171,323.5,6,6,12,198717,143659
1425,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",1719,0.727272727272727,0.305220090909091,43.850363,20.927734,3809.839843,NA,6,6,12,4588,1260
1426,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",20360,0.720430107526882,0.42758735483871,201.067083,780.177734,13355.013671,507.7,6,6,12,97656,73419
1427,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",8368,0.838709677419355,0.527217741935484,94.059794,1024.978515,13794.6875,202.555555,6,6,12,147565,96607
1428,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",19712,0.720430107526882,0.413978494623656,151.830127,1028.576171,15587.396484,521.375,6,6,12,189706,119617
1429,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",2392,0.818181818181818,0.424715909090909,16.402741,98.220703,5390.634765,189.5,6,6,12,22942,10045
1430,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",1952,0.727272727272727,0.346590909090909,31.386206,168.654296,3702.710937,157,6,6,12,39139,20047
1431,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"r",7979,0.838709677419355,0.502709161290323,53.970969,489.103515,13307.201171,955.124999,6,6,12,80438,57922
1432,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",18257,0.688172043010753,0.383421537634409,242.597297,734.246093,14443.873046,307.75,6,6,12,117501,90106
1433,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",6483,0.741935483870968,0.408455129032258,178.25288,472.027343,14704.509765,989.5,6,6,12,71913,49571
1434,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"d",6685,0.333333333333333,0.140393978494624,234.223229,446.992187,11531.451171,764,6,6,12,87408,45680
1435,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"r",2985,1,0.530007090909091,10.802814,172.125,4813.722656,339.875,6,6,12,39383,16439
1436,"m","1:1:2","p","a","s","b",3,8,625,93,12,78,"r",20144,0.709677419354839,0.423051075268817,230.809608,702.007812,16051.871093,925.8,6,6,12,113801,86225
1437,"m","1:1:2","p","a","s","b",3,8,225,33,4,28,"d",6,0.0303030303030303,0.000355090909090909,107.211788,20.666015,1905.419921,NA,6,6,12,9303,954
1438,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",5671,0.709677419354839,0.357295838709677,186.068545,415.515625,14402.298828,536.75,6,6,12,93825,44501
1439,"m","1:1:2","p","a","s","b",3,8,225,11,4,28,"d",525,0.636363636363636,0.0932172727272727,47.065803,79.738281,4195.09375,585.5,6,6,12,23339,10080
1440,"m","1:1:2","p","a","s","b",3,8,625,31,12,78,"d",5064,0.67741935483871,0.319052387096774,169.15139,377.804687,15535.064453,2181,6,6,12,90315,47375
1441,"m","1:2:1","p","a","s","b",3,8,225,11,4,28,"r",2412,0.727272727272727,0.428267,32.370741,323.992187,5970.029296,84.666666,6,12,6,83171,38573
1442,"m","1:2:1","p","a","s","b",3,8,625,93,12,78,"d",10547,0.548387096774194,0.221501172043011,258.573283,693.777343,17599.61914,481.166666,6,12,6,168897,73229
1443,"m","1:2:1","p","a","s","b",3,8,225,11,4,28,"r",2325,1,0.412819545454545,36.781869,303.503906,5437.751953,170.615384,6,12,6,68330,34221
1444,"m","1:2:1","p","a","s","b",3,8,225,33,4,28,"r",4789,0.666666666666667,0.283439848484848,65.920307,181.109375,4947.935546,355.75,6,12,6,43054,24585
1445,"m","1:2:1","p","a","s","b",3,8,225,11,4,28,"r",2457,1,0.436257090909091,26.427379,283.023437,5298.36914,310.5,6,12,6,93706,29602
1446,"m","1:2:1","p","a","s","b",3,8,625,31,12,78,"r",5632,0.709677419354839,0.354838709677419,202.51178,450.970703,15124.207031,541.222222,6,12,6,103959,68631
1447,"m","1:2:1","p","a","s","b",3,8,225,33,4,28,"d",1180,0.181818181818182,0.069839,94.428915,109.861328,3684.103515,588.75,6,12,6,48546,4121
1448,"m","1:2:1","p","a","s","b",3,8,625,31,12,78,"d",1949,0.387096774193548,0.122794838709677,180.536157,565.36914,14795.033203,765,6,12,6,221676,44574
1449,"m","1:2:1","p","a","s","b",3,8,625,93,12,78,"d",10559,0.537634408602151,0.221753182795699,236.74939,933.050781,15791.484375,764.4,6,12,6,277427,106360
1450,"m","1:2:1","p","a","s","b",3,8,625,93,12,78,"d",7127,0.419354838709677,0.149676569892473,231.009578,541.246093,18621.015625,750.5,6,12,6,185490,46304
1451,"m","1:2:1","p","a","s","b",3,8,625,31,12,78,"r",6746,0.741935483870968,0.425025193548387,143.326058,558.835937,11661.097656,898,6,12,6,119169,68021
1452,"m","1:2:1","p","a","s","b",3,8,625,93,12,78,"d",2342,0.172043010752688,0.0491851397849462,263.72301,831.564453,13358.136718,757.6,6,12,6,334454,73804
1453,"m","1:2:1","p","a","s","b",3,8,625,31,12,78,"r",5767,0.709677419354839,0.363344225806452,198.216439,321.193359,11928.921875,933.571428,6,12,6,91440,44760
