"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","QUALITY","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
126,"a","g","b","h",3,8,625,93,12,78,"r",11111.0602006689,0.434027403171863,0.233347193224728,2.71350947491639,767.834669839465,2401.00678652843,304.029390252525,186190.595317726,91387.0702341137
127,"a","g","b","h",3,8,625,93,12,78,"d",11.7123745819398,0.0126946452332147,0.000245971589887438,0.00363298327759197,191.90504764214,1018.29639119398,738.235774294118,74988.5785953177,17191.4147157191
128,"a","g","b","h",3,8,225,33,4,28,"r",3289.74581939799,0.427181514138036,0.194705584676193,0.80399710367893,287.943443846154,775.634040123746,171.048811993174,76143.4849498328,37565.6321070234
129,"a","g","b","h",3,8,225,11,4,28,"r",17.0969899665552,0.143508665247796,0.00303564670112496,0.00491014381270903,35.6689285652174,903.526846846154,273.803557034483,16016.5418060201,1879.3143812709
130,"a","g","b","h",3,8,225,33,4,28,"d",0.167224080267559,0.00435796087970001,9.89662511401642e-06,0.000823505016722408,81.2394631538462,300.09559164214,334.53488372093,38244.4782608696,2839.1906354515
131,"a","g","b","h",3,8,625,93,12,78,"d",97.5150501672241,0.0214694141762865,0.00204794274822886,0.0245509230769231,174.353711153846,1004.79599925753,827.881437335821,77172.779264214,10219.0334448161
132,"a","g","b","h",3,8,225,33,4,28,"d",36.0468227424749,0.018343974865714,0.00213344978210196,0.00958120401337793,80.305346826087,330.835198916388,300.37652656962,37114.7357859532,3542.75585284281
133,"a","g","b","h",3,8,625,93,12,78,"r",9958.83946488294,0.399359873413169,0.20914900895458,2.43218433110368,610.939328588629,2232.87422877258,355.888758226351,138477.919732441,61780.0535117057
134,"a","g","b","h",3,8,625,31,12,78,"r",2917.90969899666,0.413421081022764,0.183840062142626,0.7131777090301,317.861223187291,1807.78648185284,530.238675068493,88505.8829431438,30761.7324414716
135,"a","g","b","h",3,8,225,11,4,28,"d",0.173913043478261,0.0130738826391,3.08774703557312e-05,0.00076389966555184,37.004487173913,582.273116976589,357.511627906977,18105.4782608696,791.505016722408
136,"a","g","b","h",3,8,625,93,12,78,"r",8230.62876254181,0.367605279246233,0.172854261337073,2.01027794983278,712.748542899665,1877.66240292642,305.615455587838,187894.986622074,85844.983277592
137,"a","g","b","h",3,8,225,33,4,28,"r",1185.5618729097,0.231681362116145,0.0701681849599676,0.290246809364548,192.648280297659,778.19030838796,206.060381094595,44699.72909699,15404.9598662207
138,"a","g","b","h",3,8,625,93,12,78,"d",351.086956521739,0.041572265976193,0.00737329370302442,0.0864362575250836,199.060664013378,1523.5653541505,868.388984547794,68670.9632107023,17939.1505016722
139,"a","g","b","h",3,8,625,31,12,78,"d",0.0535117056856187,0.0017261840543748,3.37123745819398e-06,0.000717066889632107,79.2205785785953,1485.52915273913,624.25,38106.4247491639,2188.06688963211
140,"a","g","b","h",3,8,225,33,4,28,"r",244.625418060201,0.112597547380156,0.0144782899564204,0.0605326755852843,58.4523080367893,620.124718638796,269.006603071918,23505.0702341137,4286.85284280936
141,"a","g","b","h",3,8,225,11,4,28,"r",5.54180602006689,0.0942535725144421,0.000983953177257525,0.00211825752508361,31.4333647090301,747.697637508361,283.561444,14958.8829431438,1044.28093645485
142,"a","g","b","h",3,8,625,31,12,78,"d",497.090301003345,0.141978638472327,0.0313186789297659,0.122057635451505,320.009223026756,1738.21601910368,541.356360380952,120628.879598662,31339.1939799331
143,"a","g","b","h",3,8,625,93,12,78,"d",0.020066889632107,0.00021577300679685,4.21404682274248e-07,0.000757364548494983,86.5758905585284,1649.40121977258,390.5,41542.8929765886,2645.15050167224
144,"a","g","b","h",3,8,625,31,12,78,"r",3261.89966555184,0.461214802028266,0.205512816377171,0.797169391304348,446.608832384615,1787.79115889632,461.240092312715,118336.655518395,52724.762541806
145,"a","g","b","h",3,8,225,33,4,28,"d",0.107023411371237,0.00324313367791629,6.33384007297051e-06,0.000791866220735786,110.155237086957,348.302851498328,347.40625,46402.4080267559,8353.6254180602
146,"a","g","b","h",3,8,625,93,12,78,"d",557.561872909699,0.0600927823929227,0.0117095442514475,0.136834254180602,262.242546354515,1784.93326018395,831.310776251799,92374.4949832776,26084.3143812709
147,"a","g","b","h",3,8,625,31,12,78,"r",4014.52173913043,0.520768151904197,0.252931041212644,0.980909949832776,467.132674896321,1837.1869182107,402.11492537884,136670.889632107,59600.4448160535
148,"a","g","b","h",3,8,225,33,4,28,"r",3023.85953177258,0.404783622174927,0.178968945272119,0.739087688963211,251.854873889632,986.282203274248,198.736470636054,59709.72909699,29597.6956521739
149,"a","g","b","h",3,8,625,93,12,78,"r",12463.7123745819,0.498579494371921,0.261754706836408,3.04373926755853,881.058573712375,2470.61333308361,301.153065158784,190609.953177258,96164.7324414716
150,"a","g","b","h",3,8,225,33,4,28,"r",1543.34782608696,0.255092733353603,0.0913439631093544,0.377623618729097,152.870910381271,619.227019317726,171.956665989726,42575.9765886288,18864.0602006689
151,"a","g","b","h",3,8,225,11,4,28,"d",51.1939799331104,0.0893888719975676,0.00908982487078139,0.0131916454849498,88.8059085551839,598.263926177258,354.393813900621,43202.6755852843,1978.43143812709
152,"a","g","b","h",3,8,625,93,12,78,"d",6.07357859531773,0.0126227208976157,0.00012754993346999,0.00223518394648829,158.132420143813,1277.3191297291,841.05569834188,67886.6989966555,11271.3076923077
153,"a","g","b","h",3,8,225,33,4,28,"d",0.0100334448160535,0.000304043782304652,5.93797506840985e-07,0.00073485618729097,27.9204832240803,372.253526943144,479.666666666667,13634.1471571906,616.314381270903
154,"a","g","b","h",3,8,625,93,12,78,"r",8405.34782608696,0.369978782320998,0.176523596900061,2.05290586287625,548.943287103679,1992.10777419064,359.530145190476,155333.35451505,66596.8361204013
155,"a","g","b","h",3,8,225,33,4,28,"r",1505.57190635452,0.262693827911219,0.0891081710753015,0.368348053511706,149.812898013378,622.690190812709,200.510992832765,44207.7090301003,16723.0668896321
156,"a","g","b","h",3,8,625,93,12,78,"d",1.0066889632107,0.00665300104290287,2.11404682274247e-05,0.000978729096989967,192.734217812709,1031.64096424749,718.827808441989,82648.8227424749,12537.381270903
157,"a","g","b","h",3,8,225,11,4,28,"r",29.3745819397993,0.145332927941624,0.00521561720887808,0.00791865217391304,30.2917925384615,840.686833264214,294.470297880546,12777.6053511706,2080.97658862876
158,"a","g","b","h",3,8,625,93,12,78,"d",7.8695652173913,0.0117596288704283,0.000165267666414931,0.00264192976588629,61.793020555184,994.270197110368,1006.26408049813,26740.6120401338,4143.57190635451
159,"a","g","b","h",3,8,225,11,4,28,"r",1.91638795986622,0.0674977196716327,0.000340248403770143,0.00121201337792642,39.8665730401338,534.536292411371,300.877982746411,16050.364548495,2813.71237458194
160,"a","g","b","h",3,8,625,31,12,78,"d",20.752508361204,0.0440176933865573,0.00130747718200453,0.005777,175.166400598662,1281.67517985619,767.794884248148,77816.983277592,10250.5752508361
161,"a","g","b","h",3,8,225,33,4,28,"r",1449.29765886288,0.251241512111077,0.0857775465693727,0.354670836120401,155.121165177258,558.828366280936,198.085020901361,45761.4481605351,17257.4247491639
162,"a","g","b","h",3,8,225,33,4,28,"d",0.0100334448160535,0.000304043782304652,5.93797506840985e-07,0.000729210702341137,26.1313488729097,348.858832377926,193.333333333333,12557.5117056856,763.993311036789
163,"a","g","b","h",3,8,625,31,12,78,"r",5518.70234113712,0.617434458949185,0.347700484949833,1.3481831270903,701.7042219699,2538.15881018729,399.314236232082,185743.829431438,93779.872909699
164,"a","g","b","h",3,8,625,93,12,78,"d",0.173913043478261,0.00169022188657532,3.65217391304348e-06,0.000807408026755853,104.419307404682,1266.08534917057,1146.93617021277,47486.9397993311,5252.66220735786
165,"a","g","b","h",3,8,625,31,12,78,"r",4388.4381270903,0.554320854461107,0.276489281583774,1.07220531772575,510.165969441472,2037.99849061873,333.552527804124,128977.956521739,48552.5785953177
166,"a","g","b","h",3,8,625,31,12,78,"d",0.260869565217391,0.00614953069371022,1.64347826086957e-05,0.000751652173913043,172.238724996656,1649.11967584615,797.567251438596,84753.5685618729,3161.3110367893
167,"a","g","b","h",3,8,625,93,12,78,"r",8934.09364548495,0.364836192325673,0.18762796964793,2.18201570568562,595.736438719064,2007.08701488629,407.005000976191,134827.317725753,64333.8193979933
168,"a","g","b","h",3,8,625,31,12,78,"r",5337.8127090301,0.609019311684108,0.336303708922214,1.30400770568562,629.430170428094,2345.18889744147,355.903652627986,178144.7090301,77094.4581939799
169,"a","g","b","h",3,8,625,93,12,78,"r",9530.91973244147,0.39518826194843,0.200162119646132,2.32770584615385,513.813792953177,1763.18219542475,318.472132128814,134924.745819398,60239.5652173913
170,"a","g","b","h",3,8,225,33,4,28,"d",0.167224080267559,0.00476335258943955,9.89662511401642e-06,0.000812658862876254,36.1584182274247,430.360060464883,378.691489361702,17854.8327759197,616.260869565217
171,"a","g","b","h",3,8,225,11,4,28,"d",0.431438127090301,0.0322286409242931,7.65998783824871e-05,0.000853896321070234,87.5023968595318,653.344677157191,329.157232698113,41800.127090301,2820.90635451505
172,"a","g","b","h",3,8,625,93,12,78,"d",93.2207357859532,0.0238069550832524,0.00195775657208617,0.0234847759197324,179.442111307692,1644.16468915719,921.987643441509,72857.1939799331,14087.0033444816
173,"a","g","b","h",3,8,225,33,4,28,"d",0.0133779264214047,0.000405391709739536,7.91730009121314e-07,0.000719802675585284,17.766976722408,408.524939458194,366.5,8153.29431438127,837.438127090301
174,"a","g","b","h",3,8,625,93,12,78,"r",9900.79598662207,0.422303736469234,0.207930018124933,2.41800187959866,428.391911404682,2236.71132897993,298.787361095238,88921.9230769231,48029.0635451505
175,"a","g","b","h",3,8,625,31,12,78,"d",0.130434782608696,0.00356025461214802,8.21739130434783e-06,0.000752270903010033,41.026147916388,1503.20903616722,683.545454545455,19817.8528428094,1109.76588628763
176,"a","g","b","h",3,8,625,93,12,78,"r",10349.5351170569,0.437767468623009,0.217354143057504,2.52755586956522,583.474510953177,1923.83297143813,321.255959986441,157194.157190635,62901.6086956522
177,"a","g","b","h",3,8,225,33,4,28,"d",0.0167224080267559,0.00050673963717442,9.89662511401642e-07,0.000754133779264214,40.0113524916388,430.674977347826,267.4,19572.0802675585,838.481605351171
178,"a","g","b","h",3,8,225,11,4,28,"r",781.080267558528,0.463970811796899,0.13868608604439,0.191436090301003,120.568672481605,847.371981695652,250.044363236301,43349.9096989967,10854.2107023411
179,"a","g","b","h",3,8,625,93,12,78,"r",14376.2441471572,0.555147984320495,0.301920444852016,3.51068795986622,780.674696478261,2701.55341983278,310.570577642857,164410.839464883,70000.9163879599
180,"a","g","b","h",3,8,225,11,4,28,"d",0.795986622073579,0.0486470051687443,0.000141323806628154,0.000922926421404682,18.6566153712375,551.753938481605,479.7692708125,8613.11036789298,857.090301003345
181,"a","g","b","h",3,8,625,31,12,78,"r",1905.36120401338,0.323012191174884,0.12004542302298,0.465961551839465,371.732846036789,1849.94853244816,609.403494636054,108910.397993311,37653.8193979933
182,"a","g","b","h",3,8,625,31,12,78,"d",363.695652173913,0.109720573956198,0.0229142798575898,0.0895006989966555,189.380689083612,1892.76309005686,780.602100254682,64547.9163879599,19717.7993311037
183,"a","g","b","h",3,8,625,93,12,78,"d",0.294314381270903,0.00262523824936167,6.18060200668896e-06,0.000815324414715719,178.6845470301,878.771836675585,744.733796291667,79407.5551839465,10597.7023411371
184,"a","g","b","h",3,8,225,33,4,28,"d",0.107023411371237,0.0031417857504814,6.33384007297051e-06,0.000792374581939799,29.2237205719064,528.948839444816,321.483870967742,13798.8996655518,1057.79598662207
185,"a","g","b","h",3,8,225,33,4,28,"r",14.8896321070234,0.0458092632005676,0.000881239789196311,0.00446222073578595,38.1102694648829,541.244016060201,292.113157363014,17702.9665551839,1660.89632107023
186,"a","g","b","h",3,8,625,31,12,78,"r",4113.9397993311,0.523249541482361,0.25919478001942,1.0051941270903,507.325178565217,2552.14432176589,444.17684896633,120997.056856187,58352.2474916388
187,"a","g","b","h",3,8,625,93,12,78,"d",0.167224080267559,0.00154637321537742,3.51170568561873e-06,0.000807909698996655,57.3124734381271,1222.94860429097,818.290697674419,26914.7123745819,2165.54849498328
188,"a","g","b","h",3,8,225,33,4,28,"r",307.789297658863,0.107732846863282,0.0182166831863788,0.0759880702341137,74.460120541806,544.141584802676,233.574593856655,29413.0434782609,5316.78595317726
189,"a","g","b","h",3,8,225,11,4,28,"d",0.698996655518395,0.0373973852234722,0.000124103678929766,0.00087504347826087,24.9915468829431,598.53414335786,383.398633836066,11992.8695652174,757.963210702341
190,"a","g","b","h",3,8,625,31,12,78,"d",270.658862876254,0.107239184378034,0.0170525871183515,0.0667623043478261,223.734596692308,1880.53267357525,746.183453468254,71344.1371237458,23889.3277591973
191,"a","g","b","h",3,8,225,11,4,28,"r",66.4180602006689,0.159927029492247,0.0117929397993311,0.0169278862876254,42.7539253946488,796.071494401338,276.902513944251,16925.0267558528,3579.53177257525
192,"a","g","b","h",3,8,625,31,12,78,"d",242.494983277592,0.108641708922214,0.0152781479123962,0.0598907157190635,187.400573093645,1689.52392699331,877.488520457249,69087.0903010034,12920.3377926421
193,"a","g","b","h",3,8,625,93,12,78,"d",4.11371237458194,0.0106088395008451,8.63888948825835e-05,0.0017755618729097,143.751710979933,1483.94036721405,764.281406660448,64960.4615384615,7455.18060200669
194,"a","g","b","h",3,8,225,11,4,28,"r",3.49498327759197,0.104287017330496,0.000620523259349346,0.0016241872909699,23.4111748595318,925.338647919732,302.939687329787,11187.4247491639,749.454849498328
195,"a","g","b","h",3,8,225,33,4,28,"d",0.00668896321070234,0.000202695854869768,3.95865004560657e-07,0.000771123745819398,64.8964447424749,397.531014428094,453,29241.7759197324,3640.7525083612
196,"a","g","b","h",3,8,625,31,12,78,"d",1.09030100334448,0.0176933865573417,6.86889632107023e-05,0.00096880602006689,48.5706125384615,1917.31865944816,976.82145828125,23320.7090301003,1444.81939799331
197,"a","g","b","h",3,8,625,31,12,78,"r",4924.13712374582,0.600819937425828,0.310240479339735,1.20300732441472,442.914434384615,2253.8817930301,356.798958726351,113554.361204013,57232.5217391304
198,"a","g","b","h",3,8,225,11,4,28,"r",505.214046822742,0.359683794466403,0.0897041593189419,0.124099775919732,121.090365889632,914.377207404682,263.19497033101,40558.745819398,11363.7658862876
199,"a","g","b","h",3,8,225,11,4,28,"d",65.2508361204013,0.139252052295531,0.0115856993006993,0.0166181571906354,59.7389993344482,586.234583598662,325.511350422594,28004.5551839465,2076.04347826087
200,"a","g","b","h",3,8,225,11,4,28,"d",1.17391304347826,0.0738826391000304,0.000208423228944968,0.00102251170568562,54.1784655451505,761.55128377592,317.422338554974,26637.8762541806,1034.82274247492
201,"a","g","b","h",3,8,625,93,12,78,"r",12944.3010033445,0.503865933038444,0.271847714100766,3.16103901672241,827.08336338796,2238.67520602007,268.732128326599,212801.183946488,117390.391304348
202,"a","g","b","h",3,8,225,11,4,28,"r",881.709030100334,0.485861964122834,0.156553406202493,0.216026491638796,144.851228926421,907.077059832776,204.962460341463,50629.7224080268,13440.5217391304
203,"a","g","b","h",3,8,225,33,4,28,"d",0.0100334448160535,0.000304043782304652,5.93797506840985e-07,0.000762638795986622,72.9352002374582,434.333565882943,210,33792.7859531773,2979.88628762542
204,"a","g","b","h",3,8,225,11,4,28,"d",0.311036789297659,0.0228032836728489,5.52231681362116e-05,0.000821204013377926,55.9686515752508,580.168660725752,389.131111093333,26925.127090301,1667.92307692308
205,"a","g","b","h",3,8,625,93,12,78,"d",0.0367892976588629,0.000395583845794225,7.7257525083612e-07,0.000751886287625418,193.458317652174,811.094043518395,550.727272727273,86945.5384615385,10710.1505016722
206,"a","g","b","h",3,8,225,33,4,28,"d",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,0.000764632107023411,54.4913901204013,394.544229010033,307,24851.3779264214,2847.0635451505
207,"a","g","b","h",3,8,625,93,12,78,"r",13746.9598662207,0.531053331894847,0.288704629086201,3.35704884615385,899.133772287625,3090.70989193311,313.280313761905,168362.47826087,86015.3344481605
208,"a","g","b","h",3,8,625,31,12,78,"r",3984.25752508361,0.532635667278023,0.251024273815946,0.973517802675585,482.544516454849,2090.25935364214,340.433325738095,136482.341137124,55478.635451505
209,"a","g","b","h",3,8,625,31,12,78,"r",5465.21404682274,0.645161290322581,0.344330507174452,1.33510256187291,592.778453785953,2515.17392565886,351.829655443686,157322.739130435,75460.5384615385
210,"a","g","b","h",3,8,625,31,12,78,"d",36.1872909698997,0.033768475563707,0.00227993807314705,0.00959002341137124,169.726496725752,1786.92105151839,766.378401911765,76950.4715719064,8206.15384615385
211,"a","g","b","h",3,8,225,33,4,28,"d",0.0602006688963211,0.00172291476639303,3.56278504104591e-06,0.000779515050167224,52.5396956923077,485.575479036789,315.529411764706,23091.602006689,3286.55518394649
212,"a","g","b","h",3,8,225,11,4,28,"r",1.06020066889632,0.0553359683794466,0.000188233809668592,0.00105764548494983,91.8440108294314,819.164558528428,260.664074044444,36248.27090301,7972.7491638796
213,"a","g","b","h",3,8,225,11,4,28,"d",1.41471571906355,0.0699300699300699,0.000251176345393737,0.00107853511705686,61.12161590301,454.100451571906,402.978594038095,29257.618729097,1904.94314381271
214,"a","g","b","h",3,8,625,93,12,78,"r",10106.7491638796,0.401661452152336,0.212255311756033,2.46830611705686,538.37258919398,1921.51537638462,385.708483840136,136172.240802676,70339.8762541806
215,"a","g","b","h",3,8,625,93,12,78,"r",10485.0434782609,0.431294278419103,0.220200000935016,2.56066894648829,744.932535073579,2252.57933954849,361.196062268707,177906.953177258,93752.2408026756
216,"a","g","b","h",3,8,225,33,4,28,"r",1762.51170568562,0.277997364953887,0.10431531002331,0.43110856187291,245.753030491639,846.426336046823,267.421698493151,54704.3110367893,18971.8160535117
217,"a","g","b","h",3,8,225,11,4,28,"d",0.234113712374582,0.0203709334144117,4.1565825478869e-05,0.000788471571906355,75.075230812709,676.303073632107,406.191542283582,35693.0434782609,1868.00334448161
218,"a","g","b","h",3,8,625,31,12,78,"d",3.18060200668896,0.0277268313733952,0.000200382565541051,0.00148263210702341,54.9531441371237,1525.83506174582,832.10809712093,25904.9531772575,2098.36454849498
219,"a","g","b","h",3,8,225,33,4,28,"r",1364.84949832776,0.217999391912435,0.0807794303232999,0.334063722408027,138.407980602007,582.823369113712,228.871594151203,42047.8026755853,14843.2608695652
220,"a","g","b","h",3,8,625,31,12,78,"d",355.581939799331,0.119538245765455,0.0224030811306506,0.0874551806020067,213.213863481605,1472.0324122709,789.540706777778,81225.8193979933,16771.6053511706
221,"a","g","b","h",3,8,625,31,12,78,"d",853.110367892977,0.23422159887798,0.0537493791131729,0.20895854180602,283.081593153846,1844.63515061204,655.258465087912,86619.3612040134,29003.0133779264
222,"a","g","b","h",3,8,225,11,4,28,"d",0.658862876254181,0.0443903922164792,0.000116978108847674,0.000871454849498328,72.0053298461538,595.755937337793,367.953146839161,36111.8862876254,714.200668896321
223,"a","g","b","h",3,8,225,11,4,28,"d",3.60200668896321,0.0757069017938583,0.000639530860443904,0.00164351170568562,50.2933798361204,861.628631438127,316.240490773109,22537.3344481605,2844.60200668896
224,"a","g","b","h",3,8,225,11,4,28,"d",0.0869565217391304,0.00668896321070234,1.54387351778656e-05,0.000739832775919732,22.2867692307692,508.613620471572,379.0151515,10299.0735785953,1004.20401337793
225,"a","g","b","h",3,8,225,11,4,28,"d",2.46153846153846,0.0726664639708118,0.000437036485253877,0.00131033444816054,129.006956351171,494.308077277592,358.396963165254,63603.2608695652,2354.79933110368
226,"a","g","b","h",3,8,625,93,12,78,"d",973.852842809365,0.107167260042435,0.0204522137950876,0.238338120401338,343.59307677592,1266.8770572107,761.721986838028,108984.036789298,40723.2140468227
227,"a","g","b","h",3,8,225,11,4,28,"d",0.0501672240802676,0.00456065673456978,8.90696260261478e-06,0.000733732441471572,32.0602590334448,421.355866759197,433.6,15846.2575250836,538.739130434783
