"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_D2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
153,"a","g","n",3,10,225,11,4,28,"d",2209.6,0.808311688311688,0.392329547792208,0.432289222857143,0,907.704559134286,259.439764180757,0,0
154,"a","g","n",3,10,625,93,12,78,"d",2138.37714285714,0.119569892473118,0.0449087940706605,0.418408354285714,0,2394.42502231714,803.548545344134,0,0
155,"a","g","n",3,10,625,93,12,78,"r",24013.5857142857,0.754500768049155,0.50431757625192,4.69102678285714,0,4486.16763394286,377.604159456626,0,0
156,"a","g","n",3,10,625,31,12,78,"d",1623.76,0.305990783410138,0.102303428387097,0.317825414285714,0,2186.77982144,924.22723170781,0,0
157,"a","g","n",3,10,225,33,4,28,"d",14.9085714285714,0.0105627705627706,0.0008823729004329,0.00368564,0,509.08149554,251.732025666731,0,0
158,"a","g","n",3,10,225,33,4,28,"d",1394.24571428571,0.19974025974026,0.0825192771428571,0.273034468571429,0,570.038030134286,372.697634127752,0,0
159,"a","g","n",3,10,625,93,12,78,"d",0.251428571428571,0.00245775729646697,5.28e-06,0.000780485714285714,0,1419.24765623143,426.636363636364,0,0
160,"a","g","n",3,10,625,93,12,78,"r",26851.4857142857,0.814623655913978,0.563917290660522,5.24530257428571,0,4900.07314734,510.292933495321,0,0
161,"a","g","n",3,10,225,33,4,28,"d",59.0114285714286,0.0206926406926407,0.00349262666666667,0.0122796171428571,0,412.059319202857,313.097579959412,0,0
162,"a","g","n",3,10,625,31,12,78,"d",2336.47714285714,0.360829493087558,0.147207481382488,0.457082168571429,0,2947.87190292,659.534634382806,0,0
163,"a","g","n",3,5,225,33,4,28,"d",1062.42,0.155064935064935,0.0628799717748918,0.415803545714286,0,518.764832628571,340.351233174606,0,0
164,"a","g","n",3,5,225,33,4,28,"d",0.00285714285714286,8.65800865800866e-05,1.69090909090909e-07,0.000774988571428571,0,221.26558594,NA,0,0
165,"a","g","n",3,5,225,11,4,28,"r",2155.8,0.792467532467532,0.382776987792208,0.842922471428571,0,863.26684152,220.37294116598,0,0
166,"a","g","n",3,5,625,93,12,78,"d",1568.32571428571,0.0857142857142857,0.0329369480491551,0.613356365714286,0,840.193811377143,738.5230630017,0,0
167,"a","g","n",3,5,225,33,4,28,"d",0.00857142857142857,0.00025974025974026,5.07272727272727e-07,0.000763177142857143,0,247.377075885714,NA,0,0
168,"a","g","n",3,5,225,33,4,28,"d",0.00571428571428571,0.000173160173160173,3.38181818181818e-07,0.000736594285714286,0,216.85211496,NA,0,0
169,"a","g","n",3,5,225,11,4,28,"d",890.968571428571,0.419480519480519,0.158197545974026,0.348717594285714,0,317.735652908571,268.489793159783,0,0
170,"a","g","n",3,5,225,11,4,28,"d",700.557142857143,0.373506493506494,0.124388697402597,0.274407162857143,0,331.721272294286,271.488490912732,0,0
171,"a","g","n",3,5,625,31,12,78,"d",0.0142857142857143,0.000460829493087558,9e-07,0.000744417142857143,0,1409.13573100286,NA,0,0
172,"a","g","n",3,5,625,93,12,78,"d",1604.05428571429,0.0997849462365591,0.0336872959754224,0.627355265714286,0,1417.56683595429,865.167493825236,0,0
173,"a","g","n",3,5,625,31,12,78,"r",7151.36857142857,0.784976958525346,0.450565056313364,2.79438029142857,0,2224.31809709429,360.282710139036,0,0
174,"a","g","n",3,5,225,33,4,28,"d",30.48,0.0114285714285714,0.00180397705627706,0.0126448142857143,0,212.842014511429,243.8525,0,0
175,"a","g","n",3,5,625,93,12,78,"r",16864.3628571429,0.616835637480799,0.354174286943164,6.58852034857143,0,2997.36849333429,443.628968857949,0,0
176,"a","g","n",3,5,625,31,12,78,"d",0.0457142857142857,0.00129032258064516,2.88e-06,0.00074014,0,1229.70906250571,1236.33333333333,0,0
177,"a","g","n",3,5,225,11,4,28,"d",0.534285714285714,0.0236363636363636,9.48641558441558e-05,0.000987471428571429,0,411.766339311429,NA,0,0
178,"a","g","n",3,5,225,33,4,28,"r",6038.83714285714,0.675151515151515,0.357412236363636,2.35980604857143,0,819.062382802857,139.177503822396,0,0
179,"a","g","n",3,5,225,11,4,28,"r",1698.22857142857,0.698701298701299,0.301532058961039,0.664150697142857,0,642.76933036,177.138884929683,0,0
180,"a","g","n",3,5,625,31,12,78,"d",1558.23714285714,0.272165898617512,0.0981752235023041,0.609373237142857,0,1684.71517857429,710.822431643687,0,0
181,"a","g","n",3,5,625,93,12,78,"d",0.82,0.00534562211981567,1.72201843317972e-05,0.00107371714285714,0,726.702712068571,974.166666666667,0,0
182,"a","g","n",3,5,625,31,12,78,"r",3754.52,0.547465437788018,0.236549900276498,1.46743245714286,0,1416.66802455429,340.427035153724,0,0
183,"a","g","n",3,5,625,93,12,78,"r",15551.8742857143,0.583041474654378,0.326610262949309,6.07580759142857,0,2475.54199218286,353.978174098772,0,0
184,"a","g","n",3,5,625,31,12,78,"r",6555.82,0.753732718894009,0.413043095115207,2.56167158571429,0,1500.13756137714,405.301552790472,0,0
185,"a","g","n",3,5,225,33,4,28,"r",5056.74285714286,0.582597402597403,0.299286390649351,1.97616412,0,814.522260054286,172.618294999153,0,0
186,"a","g","n",3,5,225,11,4,28,"d",1.46,0.0646753246753247,0.000259221558441558,0.00126666,0,280.554631688571,469.236475409836,0,0
187,"a","g","n",3,5,625,31,12,78,"r",6112.92857142857,0.710138248847926,0.385139148110599,2.38870834571429,0,2134.48215401429,422.827850020161,0,0
188,"a","g","n",3,5,625,93,12,78,"r",16878.4485714286,0.639170506912442,0.354470106390169,6.59403228285714,0,2389.74253348,391.31153807845,0,0
189,"a","g","n",3,5,225,11,4,28,"r",2118.95428571429,0.746233766233766,0.376234782077922,0.828527614285714,0,833.20186944,187.976666503026,0,0
190,"a","g","n",3,5,625,93,12,78,"d",773.005714285714,0.0556067588325653,0.0162341592626728,0.302750151428571,0,1044.71953681714,787.310677114431,0,0
191,"a","g","n",3,5,225,11,4,28,"d",890.377142857143,0.435844155844156,0.158092530909091,0.348499862857143,0,345.5402567,324.715435385406,0,0
192,"a","g","n",3,5,225,11,4,28,"r",2308.62857142857,0.769350649350649,0.409912740779221,0.902624208571429,0,812.046573648571,183.560755220098,0,0
193,"a","g","n",3,5,225,33,4,28,"r",4733.29714285714,0.576969696969697,0.28014306017316,1.84981749714286,0,737.761322534286,113.196213875992,0,0
194,"a","g","n",3,5,625,93,12,78,"r",19709.8285714286,0.68531490015361,0.413932891920123,7.70005652571429,0,2504.65926339429,298.393055722713,0,0
195,"a","g","n",3,5,625,31,12,78,"d",0.0228571428571429,0.000737327188940092,1.44e-06,0.000724988571428571,0,908.053303557143,NA,0,0
196,"a","g","n",3,5,625,93,12,78,"r",16470.6114285714,0.595729646697389,0.345904977757296,6.43472872285714,0,2358.34326449714,320.488691698709,0,0
197,"a","g","n",3,5,625,93,12,78,"d",454.637142857143,0.0439938556067588,0.00954799139784946,0.178341162857143,0,841.788342625714,734.243639131248,0,0
198,"a","g","n",3,5,625,31,12,78,"r",7287.54857142857,0.774654377880184,0.459144946082949,2.84758399142857,0,2305.39248324286,350.553236078294,0,0
199,"a","g","n",3,5,625,31,12,78,"d",1125,0.237511520737327,0.0708795357603687,0.440132451428571,0,1187.01906807143,567.308010453768,0,0
200,"a","g","n",3,5,225,33,4,28,"r",6061.97142857143,0.681991341991342,0.358781452640693,2.36883593142857,0,904.446975457143,126.12903446816,0,0
201,"a","g","n",3,5,225,11,4,28,"r",1377.00571428571,0.603116883116883,0.244496751688312,0.538673465714286,0,588.384637262857,165.228386223621,0,0
202,"a","g","n",3,5,225,33,4,28,"r",5528.18,0.64051948051948,0.327188684848485,2.1603339,0,713.964056914286,158.713613135308,0,0
203,"a","g","n",4,10,625,31,12,78,"d",716.845714285714,0.142396313364055,0.0451641706912442,0.140753371428571,0,2451.05679692286,708.748242482439,0,0
204,"a","g","n",4,10,225,11,4,28,"d",1271.98857142857,0.51012987012987,0.225850244415584,0.249200154285714,0,1515.01676344571,201.582708223879,0,0
205,"a","g","n",4,10,225,33,4,28,"r",6908.23142857143,0.688917748917749,0.408867863809524,1.35013714,0,1466.65363847714,131.812030544197,0,0
206,"a","g","n",4,10,225,11,4,28,"d",340.08,0.202337662337662,0.0603835207792208,0.0671746228571429,0,841.651545817143,228.485609586452,0,0
207,"a","g","n",4,10,625,93,12,78,"d",0.0971428571428571,0.00098310291858679,2.04e-06,0.000752525714285714,0,1502.60273445143,1235.5,0,0
208,"a","g","n",4,10,625,93,12,78,"d",596.628571428571,0.0516436251920123,0.0125300019047619,0.117259622857143,0,1341.46744982857,977.204222282665,0,0
209,"a","g","n",4,10,625,93,12,78,"d",0.0828571428571429,0.000860215053763441,1.74e-06,0.000789488571428571,0,1557.28557481143,820.2,0,0
210,"a","g","n",4,10,225,33,4,28,"d",14.9657142857143,0.0180952380952381,0.000885753333333333,0.00371400285714286,0,582.128281308571,260.966414141414,0,0
211,"a","g","n",4,10,625,93,12,78,"d",0.0685714285714286,0.000675883256528418,1.44e-06,0.000756991428571429,0,1510.28843756286,1151.67857142857,0,0
212,"a","g","n",4,10,225,11,4,28,"r",0.791428571428571,0.0480519480519481,0.000140515844155844,0.000971062857142857,0,1175.50694202571,290.942424242424,0,0
213,"a","g","n",4,10,225,33,4,28,"r",6225.83142857143,0.657316017316017,0.368479606926407,1.21683628285714,0,1074.59705362286,164.611731575866,0,0
214,"a","g","n",4,10,225,33,4,28,"d",0.0371428571428571,0.00103896103896104,2.19818181818182e-06,0.000754902857142857,0,539.772059231429,344.857142857143,0,0
215,"a","g","n",4,10,625,31,12,78,"d",2354.26285714286,0.359539170506912,0.14832805281106,0.460594357142857,0,3825.40695874571,724.020005181023,0,0
216,"a","g","n",4,10,625,93,12,78,"r",17520.9228571429,0.617880184331797,0.367962929861751,3.42293036,0,3616.68108822571,411.41732649711,0,0
217,"a","g","n",4,10,625,93,12,78,"r",18676.7742857143,0.631336405529954,0.392237363533026,3.64868583142857,0,3683.98090966571,294.444932370931,0,0
218,"a","g","n",4,10,225,11,4,28,"r",808.694285714286,0.390909090909091,0.143589185714286,0.158746865714286,0,1075.54199782286,229.791526713425,0,0
219,"a","g","n",4,10,225,33,4,28,"r",6816.06285714286,0.684155844155844,0.403412811688312,1.3321475,0,1642.91233266286,170.35034660429,0,0
220,"a","g","n",4,10,625,31,12,78,"r",5089.19428571429,0.573917050691244,0.320639761474654,0.994799977142857,0,2741.51705362571,369.388910126336,0,0
221,"a","g","n",4,10,625,31,12,78,"d",0.0514285714285714,0.00165898617511521,3.24e-06,0.000760151428571429,0,2191.66410165429,1315,0,0
222,"a","g","n",4,10,225,33,4,28,"d",0.00571428571428571,0.000173160173160173,3.38181818181818e-07,0.000748977142857143,0,404.28612172,NA,0,0
223,"a","g","n",4,10,225,33,4,28,"r",3748.31142857143,0.411948051948052,0.221846082597403,0.732961305714286,0,977.868392942857,125.832643332644,0,0
224,"a","g","n",4,10,625,93,12,78,"r",19970.3028571429,0.673855606758833,0.419403201966206,3.90131681428571,0,4252.33531812,347.028313559034,0,0
225,"a","g","n",4,10,225,33,4,28,"d",0.0714285714285714,0.00216450216450216,4.22727272727273e-06,0.000801191428571429,0,573.66640632,416.571428571429,0,0
226,"a","g","n",4,10,625,93,12,78,"r",17707.1428571429,0.607711213517665,0.371873800030722,3.45929606285714,0,3173.74553018,300.782448894535,0,0
227,"a","g","n",4,10,225,33,4,28,"d",0.00857142857142857,0.00025974025974026,5.07272727272727e-07,0.000728448571428571,0,456.406026825714,NA,0,0
228,"a","g","n",4,10,225,11,4,28,"r",1351.55428571429,0.499480519480519,0.239977676883117,0.264757551428571,0,1227.81876124,222.25839542446,0,0
229,"a","g","n",4,10,625,31,12,78,"d",0.16,0.00414746543778802,1.008e-05,0.000742265714285714,0,2039.80876682571,1074.97058823529,0,0
230,"a","g","n",4,10,625,31,12,78,"d",0.368571428571429,0.0095852534562212,2.32200921658986e-05,0.000770428571428571,0,1822.33480477429,1238.95,0,0
231,"a","g","n",4,10,225,11,4,28,"r",2495.27142857143,0.742337662337662,0.443052454285714,0.488137022857143,0,1592.65904025714,184.304065660992,0,0
232,"a","g","n",4,10,225,11,4,28,"d",0.0542857142857143,0.00467532467532468,9.63818181818182e-06,0.000791688571428571,0,857.498934225714,294.333333333333,0,0
233,"a","g","n",4,10,625,31,12,78,"r",8579.25428571429,0.809953917050691,0.540527613087558,1.67648291142857,0,4085.29375006857,341.767178697255,0,0
234,"a","g","n",4,10,225,11,4,28,"d",0.08,0.00623376623376623,1.42036363636364e-05,0.00071314,0,665.228102742857,400,0,0
235,"a","g","n",4,10,625,93,12,78,"d",0.00857142857142857,9.21658986175115e-05,1.8e-07,0.000785605714285714,0,1863.504855,NA,0,0
236,"a","g","n",4,10,625,31,12,78,"r",6216.45142857143,0.634470046082949,0.39166150562212,1.21501042285714,0,3259.50491078286,412.758723334805,0,0
237,"a","g","n",4,10,625,31,12,78,"r",8017.13714285714,0.757327188940092,0.505111967741935,1.56670561142857,0,3717.20246098571,340.927502781885,0,0
238,"a","g","n",4,10,225,11,4,28,"d",642.345714285714,0.33038961038961,0.114052861558442,0.126131302857143,0,622.635373951429,371.92760079319,0,0
239,"a","g","n",4,10,225,11,4,28,"r",1031.05142857143,0.442337662337662,0.18307020961039,0.202145682857143,0,1006.31094312857,199.806471305637,0,0
240,"a","g","n",4,10,625,31,12,78,"r",6448.48285714286,0.730783410138249,0.406280421658986,1.26030118285714,0,4046.14181926571,506.946941494016,0,0
241,"a","g","n",4,10,225,33,4,28,"r",5557.29714285714,0.605974025974026,0.3289120004329,1.0862774,0,1091.91372772857,140.660440024986,0,0
242,"a","g","n",4,10,625,93,12,78,"r",21348.0771428571,0.695483870967742,0.448338313855607,4.17043501142857,0,4017.98158490857,336.993565534125,0,0
243,"a","g","n",4,5,225,11,4,28,"d",0.00857142857142857,0.000779220779220779,1.52181818181818e-06,0.000779145714285714,0,554.6992858,NA,0,0
244,"a","g","n",4,5,625,31,12,78,"r",3244.19714285714,0.455944700460829,0.204397501751152,1.26811190571429,0,1325.13667417143,389.834774509505,0,0
245,"a","g","n",4,5,225,33,4,28,"r",4404.09428571429,0.54,0.26065898961039,1.72122918571429,0,695.743889565714,120.841450222409,0,0
246,"a","g","n",4,5,625,31,12,78,"d",0.0857142857142857,0.00276497695852535,5.4e-06,0.000719974285714286,0,927.862963242857,946,0,0
247,"a","g","n",4,5,625,31,12,78,"r",4089.45428571429,0.550230414746544,0.257652109953917,1.59828062,0,1471.17774562,325.667607477924,0,0
248,"a","g","n",4,5,625,31,12,78,"r",3559.94285714286,0.524792626728111,0.224290754193548,1.39141069714286,0,1129.14101568286,372.913243641751,0,0
249,"a","g","n",4,5,225,33,4,28,"r",3123.73142857143,0.422510822510823,0.184879937748918,1.22107487142857,0,548.073454297143,129.83832774785,0,0
250,"a","g","n",4,5,625,93,12,78,"d",0.00857142857142857,9.21658986175115e-05,1.8e-07,0.000754514285714286,0,747.483660774286,NA,0,0
251,"a","g","n",4,5,225,11,4,28,"d",0.00285714285714286,0.00025974025974026,5.07272727272727e-07,0.000718185714285714,0,358.1468639,NA,0,0
252,"a","g","n",4,5,625,31,12,78,"r",714.122857142857,0.141751152073733,0.0449926188018433,0.279790077142857,0,992.230636211429,627.379690312496,0,0
253,"a","g","n",4,5,625,31,12,78,"d",0.0228571428571429,0.000737327188940092,1.44e-06,0.0006906,0,744.341646262857,335,0,0
254,"a","g","n",4,5,225,33,4,28,"d",458.56,0.098008658008658,0.0271401526406926,0.179829357142857,0,236.916774617143,319.884387835972,0,0
255,"a","g","n",4,5,625,93,12,78,"r",9191.29142857143,0.387403993855607,0.193029474101382,3.59119301714286,0,1317.73169648571,331.438812614314,0,0
256,"a","g","n",4,5,225,11,4,28,"r",0.162857142857143,0.0132467532467532,2.89145454545455e-05,0.000907385714285714,0,462.349347154286,190.285714285714,0,0
257,"a","g","n",4,5,225,11,4,28,"r",0.0971428571428571,0.00571428571428571,1.72475324675325e-05,0.000880754285714286,0,617.127790254286,294.75,0,0
258,"a","g","n",4,5,225,11,4,28,"r",0.0314285714285714,0.00285714285714286,5.58e-06,0.000846731428571429,0,535.537673065714,44,0,0
259,"a","g","n",4,5,225,33,4,28,"r",871.014285714286,0.157922077922078,0.0515515080519481,0.341072371428571,0,272.643298077143,157.908670146691,0,0
260,"a","g","n",4,5,225,33,4,28,"r",2106.07714285714,0.305454545454545,0.124649452034632,0.82349984,0,442.728431994286,137.34534196009,0,0
261,"a","g","n",4,5,625,31,12,78,"r",12.4371428571429,0.0208294930875576,0.00078358930875576,0.00566906285714286,0,812.584313677143,672.173956496179,0,0
262,"a","g","n",4,5,625,93,12,78,"r",12304.9857142857,0.472872503840246,0.258421239047619,4.80751154571429,0,1752.01558042286,228.893815147451,0,0
263,"a","g","n",4,5,225,33,4,28,"d",7.35714285714286,0.0186147186147186,0.000435436017316017,0.00362631142857143,0,249.30986612,301.793939393939,0,0
264,"a","g","n",4,5,225,11,4,28,"r",1387.70857142857,0.636883116883117,0.246397118181818,0.542865454285714,0,646.051060348571,205.762686139468,0,0
265,"a","g","n",4,5,625,93,12,78,"d",0.0142857142857143,0.000153609831029186,3e-07,0.0007656,0,820.855011211429,NA,0,0
266,"a","g","n",4,5,625,93,12,78,"d",0,0,0,0.000760908571428571,0,557.652500088571,NA,0,0
267,"a","g","n",4,5,625,31,12,78,"d",0.0142857142857143,0.000460829493087558,9e-07,0.000760771428571429,0,1338.50090966571,681,0,0
268,"a","g","n",4,5,225,11,4,28,"d",13.0771428571429,0.0423376623376623,0.00232193532467532,0.00582922857142857,0,271.381199837143,359.15625,0,0
269,"a","g","n",4,5,225,11,4,28,"r",57.64,0.107012987012987,0.0102343724675325,0.0233547257142857,0,534.052159657143,281.088709606891,0,0
270,"a","g","n",4,5,625,93,12,78,"d",0,0,0,0.000788705714285714,0,979.988789097143,NA,0,0
271,"a","g","n",4,5,225,33,4,28,"d",0,0,0,0.000727322857142857,0,176.947745588571,NA,0,0
272,"a","g","n",4,5,625,93,12,78,"r",10109.5971428571,0.407864823348694,0.212315128049155,3.94991884285714,0,1596.45422999429,356.96042479051,0,0
273,"a","g","n",4,5,225,33,4,28,"d",0,0,0,0.000703622857142857,0,288.25494426,NA,0,0
274,"a","g","n",4,5,225,33,4,28,"r",2718.09428571429,0.386320346320346,0.160872057402597,1.06260186571429,0,448.63141746,136.215143076901,0,0
275,"a","g","n",4,5,625,31,12,78,"d",0.00857142857142857,0.000276497695852535,5.4e-07,0.000678397142857143,0,900.878906337143,92,0,0
276,"a","g","n",4,5,225,11,4,28,"d",0,0,0,0.000750728571428571,0,458.482940914286,NA,0,0
277,"a","g","n",4,5,625,93,12,78,"r",9325.13714285714,0.388878648233487,0.195840413763441,3.64347138857143,0,1657.01468198857,347.747951431043,0,0
278,"a","g","n",4,5,625,93,12,78,"r",13602.3114285714,0.505560675883256,0.285666822949309,5.31427658285714,0,2164.25968197143,321.798817456887,0,0
