"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
35,"a","g","b",3,10,625,93,12,78,"d",2067.55852842809,0.122235408350415,0.0434215031826519,0.404569170568562,120.686487050167,2256.02687300669,818.739387021583,50488.762541806,8941.29096989967
36,"a","g","b",3,10,625,31,12,78,"d",2483.2474916388,0.39454094292804,0.156454591865358,0.485723107023411,281.558070742475,2981.16039097324,660.924398193431,98520.3277591973,31896.2140468227
37,"a","g","b",3,10,225,33,4,28,"d",1.561872909699,0.0235127191648931,9.24344785649133e-05,0.00106536789297659,165.323793742475,417.242076023411,273.361491547945,66385.3210702341,14220.1003344482
38,"a","g","b",3,10,225,33,4,28,"d",950.598662207358,0.193878585182933,0.0562617453126584,0.186403819397993,88.1165665150502,946.661945622074,328.118155609489,32614.4882943144,8882.57859531773
39,"a","g","b",3,10,625,93,12,78,"d",2225.86622073579,0.129068220232316,0.0467461774732981,0.435481765886288,109.002488301003,1790.91772664214,880.290649060071,51315.0602006689,4133.20735785953
40,"a","g","b",3,10,225,11,4,28,"d",1812.37123745819,0.636059592581332,0.321798837944664,0.354708294314381,29.0283884715719,998.023005956522,264.000861472222,13717.6120401338,1077.96655518395
41,"a","g","b",3,10,225,33,4,28,"d",494.658862876254,0.124759298672342,0.0292766738623695,0.0973457591973244,57.2615745986622,726.846532280936,348.101184139344,25168.5551839465,3527.16053511706
42,"a","g","b",3,10,225,33,4,28,"r",8398.49498327759,0.777237255498125,0.49707000050674,1.64121046488294,44.6217922608696,1526.12221032107,96.8053001389831,19907.1471571906,2420.55852842809
43,"a","g","b",3,10,625,31,12,78,"d",2331.44481605351,0.36778509008523,0.146890410184486,0.456115093645485,90.3722821638796,2705.21449709699,782.483403804428,40966.779264214,4578.51170568562
44,"a","g","b",3,10,225,11,4,28,"r",3000.3779264214,0.839768926725448,0.532737512617817,0.58675783277592,42.0552292173913,1449.29293567559,169.177567831034,18569.9732441472,2350.25752508361
45,"a","g","b",3,10,225,33,4,28,"d",1441.34448160535,0.211817168338907,0.0853068339920949,0.282251063545151,64.1362610668896,732.606258695652,279.54047540625,24422.6755852843,5153.50501672241
46,"a","g","b",3,10,625,31,12,78,"d",4604.96655518395,0.559930952637825,0.290131447944762,0.90017925083612,208.80490916388,4615.8462644515,760.676538607774,73188.1672240803,14541.8662207358
47,"a","g","b",3,10,625,93,12,78,"r",18469.4648829431,0.653144891574064,0.387883581795951,3.60817863879599,69.5176234347826,4328.65400249498,354.554843033557,32318.0535117057,2996.39799331104
48,"a","g","b",3,10,225,33,4,28,"r",7659.20066889632,0.77733860342556,0.453314418668288,1.49681652508361,27.2550097491639,2071.15059920401,101.41807099322,12275.9297658863,1510.09698996656
49,"a","g","b",3,10,225,33,4,28,"d",0.0568561872909699,0.00172291476639303,3.36485253876558e-06,0.000764846153846154,87.4701343913044,362.13437322408,430.764705882353,40414.9464882943,4045.38127090301
50,"a","g","b",3,10,625,31,12,78,"r",9049.70568561873,0.847880030208221,0.570167933865573,1.76837916053512,102.975392785953,4901.46012702007,251.099152293515,47001.5150501672,5145.56856187291
51,"a","g","b",3,10,225,33,4,28,"d",644.508361204013,0.107935542718151,0.0381456094050877,0.126598578595318,89.1018364214047,543.242748802676,338.503997077273,40403.8160535117,4713.84615384615
52,"a","g","b",3,10,225,11,4,28,"r",2772.49498327759,0.768926725448465,0.492275345089693,0.542267852842809,44.2240994448161,1818.99321259532,180.633069787456,20875.4581939799,1547.15719063545
53,"a","g","b",3,10,625,31,12,78,"r",8585.05685618729,0.789621318373071,0.540893184162261,1.67762361538462,93.4057269899666,4230.63560131438,275.625182427119,42479.9799331104,4900.51839464883
54,"a","g","b",3,10,625,31,12,78,"d",4071.18060200669,0.551407918869349,0.256500779479987,0.795939050167224,100.89719593311,4089.03502520067,804.135741843284,47601.9866220736,3646.11371237458
55,"a","g","b",3,10,625,31,12,78,"d",3138.04347826087,0.430682921566512,0.197709377710648,0.613627816053512,188.571376822742,3369.39249932441,733.024026170909,78525.4147157191,14476.5886287625
56,"a","g","b",3,10,225,11,4,28,"d",1292.42809364548,0.521435086652478,0.229479380662815,0.253065591973244,44.4014810568562,869.160593461538,294.133198891386,21006.1036789298,1600.92976588629
57,"a","g","b",3,10,225,33,4,28,"d",1370.30769230769,0.197020370933414,0.0811024778554779,0.268369568561873,50.8563175217391,705.236295023411,309.859668033088,22465.8862876254,3159.82274247492
58,"a","g","b",3,10,225,11,4,28,"d",1470.27759197324,0.636363636363636,0.261057769534813,0.287799063545151,21.9658231170569,924.352705204013,301.508849194853,10216.4113712375,936.903010033445
59,"a","g","b",3,10,625,31,12,78,"d",4255.19732441472,0.533930305318805,0.268094574387744,0.831861772575251,84.9491660200669,4284.38253771237,805.920668371747,37862.6387959866,4779.40468227425
60,"a","g","b",3,10,625,31,12,78,"r",8631.29096989967,0.816053511705686,0.543806117812062,1.68664570568562,79.2190369866221,4077.37671754181,342.692723591973,36628.4080267559,3610.14715719064
61,"a","g","b",3,10,625,93,12,78,"d",2972.40468227425,0.187614629409861,0.0624244881504657,0.581257939799331,250.567679605351,2549.13288392308,647.333867647687,90312.3344481605,26293.27090301
62,"a","g","b",3,10,625,93,12,78,"r",20423.525083612,0.696263530765635,0.428921472650771,3.98981538461538,114.128370160535,3786.9773002107,287.438737749164,50625.5953177258,6954.1872909699
63,"a","g","b",3,10,625,31,12,78,"d",4405.3143812709,0.579242636746143,0.277552554968173,0.861193956521739,267.479194548495,4096.36780761538,719.016032200717,124577.545150502,11354.4949832776
64,"a","g","b",3,10,625,93,12,78,"r",24048.8595317726,0.759988492106304,0.505058368468371,4.69790310367893,112.612503494983,4725.34549365217,268.520219602694,50773.7123745819,6072.23076923077
65,"a","g","b",3,10,225,33,4,28,"r",8265.77257525084,0.775615688659167,0.489214744400527,1.6152702006689,28.7377778428094,1794.27494600334,117.304609274247,13114.2073578595,1446.21739130435
66,"a","g","b",3,10,625,93,12,78,"d",2600.80602006689,0.169273923832129,0.0546204174488438,0.508685341137124,212.712681147157,2522.68904114716,645.397590821053,72054.3110367893,23752.397993311
67,"a","g","b",3,10,225,33,4,28,"r",8057.75585284281,0.784534306273437,0.476903149285497,1.57464575250836,28.535377909699,2106.60013152843,165.084627216216,13391.474916388,1125.88963210702
68,"a","g","b",3,10,225,11,4,28,"d",1485.25418060201,0.59349346305868,0.263716964122834,0.290758214046823,86.0047941772575,731.633550200669,331.599985117438,34541.5384615385,6879.38795986622
69,"a","g","b",3,10,625,31,12,78,"r",8721.02341137124,0.838062358398964,0.549459624015536,1.70416848494983,125.427858036789,3688.77017748495,333.307973409396,58138.2775919732,5438.15050167224
70,"a","g","b",3,10,225,33,4,28,"r",8266.55852842809,0.795885274146144,0.489261262491132,1.61544014715719,26.2744168695652,1741.37257611371,157.239299461279,11969.8093645485,1345.69899665552
71,"a","g","b",3,10,625,31,12,78,"d",3089.67224080268,0.439205955334988,0.194661795878736,0.604190431438127,114.447480769231,3362.06499483278,678.385105451613,53243.4147157191,4966.17056856187
72,"a","g","b",3,10,625,31,12,78,"r",9779.52173913043,0.864602438234977,0.616149287409645,1.91092590635451,72.3890372173913,5011.72532750167,295.801937181208,33686.0401337793,3115.0635451505
73,"a","g","b",3,10,225,33,4,28,"r",7304.24414715719,0.722408026755853,0.43230610073984,1.42746153511706,41.5562417190635,1527.80864555853,147.061588658863,19197.652173913,1899.127090301
74,"a","g","b",3,10,225,33,4,28,"d",5.26086956521739,0.0289855072463768,0.000311359683794466,0.00180337123745819,80.5143115886288,658.741951939799,374.269849193416,34171.4347826087,5927.12040133779
75,"a","g","b",3,10,225,33,4,28,"r",6125.3143812709,0.682476943346509,0.362530429512516,1.1971914180602,58.8890437759197,1126.91584538127,150.752154389262,27448.4983277592,2485.09030100334
76,"a","g","b",3,10,225,11,4,28,"r",1987.18060200669,0.693219823654606,0.352837422620857,0.38886627090301,71.1425058428094,1133.81709167893,216.072776578231,33449.8595317726,2787.6889632107
77,"a","g","b",3,10,625,93,12,78,"d",2221.02675585284,0.144819649728486,0.0466445420937174,0.434523160535117,195.693163006689,2314.76435733779,816.000587806897,81112.8829431438,13346.6387959866
78,"a","g","b",3,10,625,31,12,78,"r",8688.21739130435,0.818966447297443,0.547392713129787,1.69777779598662,91.1275667090301,4471.27140553177,372.9488964,37947.9464882943,6812.24414715719
79,"a","g","b",3,10,225,11,4,28,"d",1303.87959866221,0.515962298570994,0.231512677105503,0.255287892976589,47.3002908896321,608.806516086957,312.89125805597,21550.6588628763,2400.60535117057
80,"a","g","b",3,10,625,31,12,78,"d",2179.95986622074,0.386341568669759,0.137346247815298,0.426466568561873,304.84195322408,2433.9821536087,689.210991897436,123731.869565217,20951.6387959866
81,"a","g","b",3,10,625,31,12,78,"d",2741.04013377926,0.399503722084367,0.172696567159348,0.53608372909699,161.367494063545,3101.17828262876,704.579576853571,70166.220735786,10635.3846153846
82,"a","g","b",3,10,225,33,4,28,"r",8145.10033444816,0.748758487888923,0.482072683693118,1.59171824749164,55.0434385919732,1769.17075102007,139.969554259259,24900.5953177258,2916.57525083612
83,"a","g","b",3,10,625,93,12,78,"d",2605.60869565217,0.154385586363146,0.0547212800374007,0.509676872909699,104.678739879599,2417.29808300669,877.095484764085,44531.016722408,7792.91973244147
84,"a","g","b",3,10,225,11,4,28,"r",2511.23745819398,0.760413499543934,0.445887289145637,0.491207327759197,38.9841590167224,1420.2539646087,206.440086599315,17912.5183946488,1877.22742474916
85,"a","g","b",3,10,225,11,4,28,"r",2195.05351170569,0.695044086348434,0.389746675585284,0.429450120401338,73.4641835384615,1243.7896891505,178.89389525,34081.7993311037,3280.47157190635
86,"a","g","b",3,10,625,31,12,78,"r",8842.22742474916,0.825763297011544,0.55709596666307,1.7278540367893,85.073297277592,4066.00984357191,333.84888264094,38969.2842809365,4185.63210702341
87,"a","g","b",3,10,625,31,12,78,"d",1191.05016722408,0.250944006904736,0.0750409498327759,0.233312234113712,89.0350578428094,1695.29894526421,872.952359644689,41393.5284280936,3899.34448160535
88,"a","g","b",3,10,225,33,4,28,"d",0.290969899665552,0.00770244248505118,1.72201276983886e-05,0.000817254180602007,36.1525980401338,492.129317327759,392.977777773333,16638.2173913043,1666.22408026756
89,"a","g","b",3,10,225,33,4,28,"d",2744.0602006689,0.341035775818385,0.162408852234722,0.536699431438127,30.5687965752508,1436.37212539799,267.762938807143,14565.5484949833,1014.73913043478
90,"a","g","b",3,10,625,93,12,78,"r",23355.9331103679,0.744812457294926,0.490505982234689,4.56259059197324,131.022790381271,4221.51115002341,263.919172710438,54472.9331103679,9912.7491638796
91,"a","g","b",3,10,225,11,4,28,"r",3057.69230769231,0.81240498631803,0.542914074186683,0.597952869565217,33.1498479966555,1689.36007350836,157.994536559028,15091.8628762542,1710.32775919732
92,"a","g","b",3,10,625,31,12,78,"r",7975.54849498328,0.795986622073579,0.502491698672996,1.55855975585284,145.805947819398,4194.98602067224,330.397926566102,67300.7491638796,6470.49498327759
93,"a","g","b",3,10,625,93,12,78,"r",25094.3311036789,0.779120365375625,0.527014676484339,4.90213326421405,87.4358795819398,4443.9255848495,234.297324134228,39638.6655518395,4637.13712374582
94,"a","g","b",3,10,625,93,12,78,"d",1707.29765886288,0.121624051497824,0.0358555404754199,0.334208150501672,100.679099197324,2427.553557,891.763740003448,45053.2341137124,5820.51505016722
95,"a","g","b",3,10,225,11,4,28,"d",1379.61872909699,0.565521435086653,0.244960672544846,0.270130137123746,46.7190369665552,799.133628575251,336.128621964158,21680.5986622074,1879.44481605351
96,"a","g","b",3,10,625,93,12,78,"r",23900.2441471572,0.747042111698493,0.501937245837379,4.66889980936455,107.633210518395,4323.43828994983,265.535642946488,46335.9933110368,7584.55518394649
97,"a","g","b",3,10,225,33,4,28,"d",1375.86287625418,0.190635451505017,0.0814312660383095,0.269482180602007,31.4250491973244,681.203888816054,305.945752830769,14977.3612040134,1039.90301003344
98,"a","g","b",3,10,225,11,4,28,"d",1012.80936454849,0.505320766190331,0.179831170568562,0.198496655518395,57.8808001571906,875.625012632107,347.713276262963,27206.2909698997,2259.26086956522
99,"a","g","b",3,10,625,31,12,78,"d",2190.01337792642,0.406947890818859,0.137979658970763,0.428390076923077,192.776330839465,2626.99389199666,658.239339733577,65532.9464882943,19944.3210702341
100,"a","g","b",3,10,625,31,12,78,"r",8478.11036789298,0.792534253964829,0.534155123745819,1.65672877257525,112.144922742475,4065.11795789632,320.903760580537,49393.5050167224,7068.52508361204
101,"a","g","b",3,10,225,33,4,28,"r",7048.65217391304,0.701124961994527,0.417178735887301,1.37754935785953,48.131231264214,1357.7343941505,133.055486462838,21435.1605351171,2841.32775919732
102,"a","g","b",3,10,625,31,12,78,"r",8517.76588628763,0.816700830726076,0.536653581076707,1.66448884615385,99.3392358294314,3865.77095485619,363.64091877027,45889.779264214,4554.24080267559
103,"a","g","b",3,10,225,11,4,28,"r",2123.76588628763,0.696868349042262,0.377089073274552,0.415533923076923,43.7716015284281,1431.06302217057,192.90600542517,20983.8160535117,1346.21739130435
104,"a","g","b",3,10,625,93,12,78,"d",1664.14381270903,0.133024058690258,0.0349492518430611,0.325762675585284,215.289414812709,2134.61818648829,733.530644247387,83788.4581939799,18461.5785953177
105,"a","g","b",3,10,225,11,4,28,"r",3036.50501672241,0.817269686834904,0.539152124657951,0.593815642140468,41.8062221404682,1723.42039173579,165.801047313993,19125.474916388,2005.09364548495
106,"a","g","b",3,10,625,93,12,78,"r",22220.3712374582,0.726615600388391,0.466657656777071,4.34078352173913,91.4256174749164,5944.63336728763,315.720672171717,41157.2341137124,4962.29431438127
107,"a","g","b",3,10,625,93,12,78,"d",2216.41806020067,0.128384939044126,0.0465477532995289,0.433650695652174,108.194005618729,2445.75762265217,864.300597922807,48065.6755852843,6161.872909699
108,"a","g","b",3,10,625,93,12,78,"r",26669.4715719064,0.807962023950804,0.560094744093214,5.20976676254181,106.153388444816,5033.09506905686,235.131679140468,45061.5852842809,8006.97324414716
109,"a","g","b",3,10,225,11,4,28,"d",494.866220735786,0.262693827911219,0.0878668443295835,0.0973745785953177,22.415701632107,623.152918160535,448.947061700935,10580.7424749164,822.966555183947
110,"a","g","b",3,10,625,93,12,78,"d",4007.74247491639,0.237350307476535,0.0841679737476175,0.783475361204013,191.964079076923,3126.37006125084,646.745778805054,64699.7658862876,22252.5284280936
111,"a","g","b",3,10,225,11,4,28,"r",3163.60869565217,0.870477348738218,0.561720250532077,0.618645240802676,35.3298359966555,1805.18009856522,156.266544955782,16465.143812709,1509.92642140468
112,"a","g","b",3,10,625,93,12,78,"d",1456.79598662207,0.107994389901823,0.0305946687884346,0.285251344481605,189.035815585284,1872.47520337458,815.389803779359,75925.3010033445,15165.1237458194
113,"a","g","b",3,10,625,93,12,78,"r",20942.9230769231,0.697486244470817,0.439829528176358,4.09128114046823,104.090555324415,3909.31133029766,310.002540327759,45867.1772575251,6598.82608695652
114,"a","g","b",3,10,225,33,4,28,"d",0.51505016722408,0.0112496199452721,3.04816053511706e-05,0.000865244147157191,127.824446919732,681.163604792642,287.870795082569,54572.5117056856,9135.86956521739
115,"a","g","b",3,10,225,33,4,28,"r",8491.47491638796,0.778048038917604,0.50257307530151,1.65937777591973,24.0749629498328,2031.73254553846,128.983107983108,10982.8227424749,1220.75919732441
116,"a","g","b",3,10,625,93,12,78,"r",23313.6856187291,0.743949365267738,0.48961872826986,4.55433945150502,135.638161939799,3844.93399827759,287.632338864865,61762.635451505,6907.4381270903
117,"a","g","b",3,10,225,11,4,28,"d",1305.07692307692,0.616296746731529,0.231725263910003,0.255624739130435,81.6804578862876,1071.72538626087,320.725306390071,38874.5451505017,2708.75919732441
118,"a","g","b",3,10,625,93,12,78,"d",1501.9397993311,0.10069406983853,0.0315427497033121,0.294101013377926,153.490854471572,2112.10175803344,814.250805835714,60578.889632107,13846.7692307692
119,"a","g","b",3,10,625,93,12,78,"d",1851.1237458194,0.112957169058151,0.0388760819577804,0.362293588628763,80.340405090301,2403.26896906355,823.982274553571,34449.2341137124,5773.94983277592
120,"a","g","b",3,10,625,31,12,78,"r",9150.21739130435,0.838278131405761,0.576500575898155,1.78800053846154,73.9326657391304,4681.56264325418,308.401871402685,33941.2073578595,3571.10033444816
121,"a","g","b",3,5,225,11,4,28,"d",0.020066889632107,0.00182426269382791,3.56278504104591e-06,0.000684648829431438,19.0925084147157,299.642740983278,330.333333333333,9336.13712374582,422.016722408027
122,"a","g","b",3,5,225,11,4,28,"d",541.003344481605,0.289449680754029,0.0960588048038918,0.212035220735786,35.5449802240803,348.968762605351,323.37483209417,17600.7759197324,533.157190635451
123,"a","g","b",3,5,625,31,12,78,"d",9.48160535117057,0.0228719387204661,0.000597374797712806,0.00441330769230769,106.692274568562,906.396098548495,852.853263052632,49654.5317725753,4809.20735785953
124,"a","g","b",3,5,625,93,12,78,"r",10556.8494983278,0.449131513647643,0.221708023267523,4.12461243478261,48.0995827993311,1678.96062352843,279.217636457912,23503.3177257525,1066.63879598662
125,"a","g","b",3,5,225,33,4,28,"d",0.0568561872909699,0.00172291476639303,3.36485253876558e-06,0.000743220735785953,24.0647596856187,173.81005,401.352941176471,11668.5518394649,628.103678929766
126,"a","g","b",3,5,225,11,4,28,"r",2355.6220735786,0.808452417148069,0.418256719975676,0.920984762541806,10.4252451705686,840.232787237458,169.860652590106,5117.67558528428,208.508361204013
127,"a","g","b",3,5,625,31,12,78,"d",1227.22073578595,0.24112633509548,0.0773198412989535,0.480067210702341,81.7206896153846,1324.3775732408,568.69739732963,38632.8260869565,3084.71571906355
128,"a","g","b",3,5,625,93,12,78,"r",15218.0066889632,0.570180170460675,0.319598589671665,5.94539414381271,36.5782878695652,1986.25242299666,252.034769892256,17786.6923076923,862.053511705686
129,"a","g","b",3,5,625,93,12,78,"d",224.8127090301,0.0309274643075485,0.00472136512388967,0.0885501906354515,93.2630117090301,746.673716655518,883.234314634615,43154.3010033445,4319.82608695652
130,"a","g","b",3,5,225,33,4,28,"d",0.020066889632107,0.000608087564609304,1.18759501368197e-06,0.000708107023411371,24.1359932541806,207.816425391304,428.166666666667,11627.0301003344,699.324414715719
131,"a","g","b",3,5,225,33,4,28,"r",5627.30434782609,0.637985203202595,0.333055403162055,2.19904787959866,36.9177854314381,861.377024558528,129.650783756757,18211.7892976589,665.070234113712
132,"a","g","b",3,5,625,93,12,78,"r",15789.6856187291,0.570108246125076,0.331604615276729,6.1687301270903,54.4240040367893,2648.02068046488,324.906787271186,25598.0267558528,2024.95652173913
133,"a","g","b",3,5,225,33,4,28,"r",5475.8093645485,0.633221850613155,0.324089080976994,2.13987729431438,17.3268834280936,770.187871879599,121.511550412969,8361.28093645485,488.859531772575
134,"a","g","b",3,5,225,11,4,28,"r",1677.81939799331,0.671328671328671,0.297908234417756,0.656206408026756,33.2955419899666,608.503683682274,191.681448833922,16459.3177257525,566.755852842809
135,"a","g","b",3,5,225,11,4,28,"d",381.494983277592,0.214046822742475,0.067737,0.149661826086957,30.2014000702341,279.36398629097,361.006300311966,14865.3745819398,578.541806020067
136,"a","g","b",3,5,225,11,4,28,"r",1556.71906354515,0.671328671328671,0.276406043478261,0.608885157190635,50.2305009966555,577.764461809365,214.732195480969,23327.6086956522,2188.16053511706
137,"a","g","b",3,5,625,31,12,78,"d",399.695652173913,0.132484626173266,0.0251824243176179,0.156815822742475,75.3646591170569,891.96176664214,799.63101062069,36727.1337792642,1717.55852842809
138,"a","g","b",3,5,625,31,12,78,"r",5806.07023411371,0.695760060416442,0.365805820692631,2.26884622073579,87.0445229866221,1883.34785829766,261.017925723549,42000.0702341137,2367.62876254181
139,"a","g","b",3,5,625,31,12,78,"r",5839.61204013378,0.680224403927069,0.367919090732549,2.28195469565217,60.1167559498328,1894.39758786957,326.305645750853,28165.2876254181,2307.35451505017
140,"a","g","b",3,5,225,11,4,28,"d",702.394648829431,0.445424141076315,0.124714919124354,0.275049618729097,18.1703068160535,410.666283010033,321.976124083033,8882.39799331104,404.200668896321
141,"a","g","b",3,5,625,31,12,78,"d",1608.19397993311,0.286222893516021,0.101322691228827,0.628903575250836,109.002854073579,1420.27949240134,675.825146043956,52106.0367892977,3498.76254180602
142,"a","g","b",3,5,225,33,4,28,"d",2.11705685618729,0.0119590554373163,0.000125296037296037,0.00156728093645485,38.6649831170569,271.332187565217,182.216104815789,18378.9163879599,1368.13043478261
143,"a","g","b",3,5,625,93,12,78,"d",241.090301003344,0.0240586902578487,0.00506321717553134,0.0949379531772575,94.2389862608696,727.655047655518,955.602973103627,46115.6454849498,1848.83277591973
144,"a","g","b",3,5,225,33,4,28,"d",0.020066889632107,0.000608087564609304,1.18759501368197e-06,0.000741010033444816,21.3047197257525,173.018093705686,306,10133.7692307692,736.66220735786
145,"a","g","b",3,5,225,11,4,28,"r",1244.38795986622,0.655518394648829,0.220949522955306,0.486882846153846,19.7713597993311,634.986517123746,277.023819213287,9671.58193979933,434.321070234114
146,"a","g","b",3,5,225,33,4,28,"d",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,0.00075442474916388,18.509778264214,177.355631591973,131,9142.05351170569,319.33779264214
147,"a","g","b",3,5,625,93,12,78,"d",2295.47826086957,0.126083360304959,0.0482081237458194,0.897423180602007,66.9975304113712,1555.49327139799,720.573432663158,31635,2402.88628762542
148,"a","g","b",3,5,625,31,12,78,"r",5089.09698996656,0.663178336390118,0.320633615816161,1.9887864916388,24.1923072575251,2561.31711127425,531.270438449324,11829.2909698997,532.204013377926
149,"a","g","b",3,5,225,11,4,28,"r",1825.24080267559,0.701429005776832,0.324083910307084,0.713798381270903,11.2097024916388,696.305464394649,178.053701314079,5321.62876254181,379.214046822742
150,"a","g","b",3,5,625,93,12,78,"r",15187.3946488294,0.581795950659906,0.318955695724098,5.93342946822743,45.8924405183947,2158.71867118729,199.088168101695,22259.1505016722,1187.18394648829
151,"a","g","b",3,5,625,93,12,78,"d",471.321070234114,0.0403855144388104,0.00989837220843673,0.184849762541806,154.738280826087,935.731415471572,833.905133445946,73649.7324414716,5330.10702341137
152,"a","g","b",3,5,625,31,12,78,"r",3644.21404682274,0.522710108965368,0.229600164634804,1.42434791973244,33.4451618428094,2306.35152289298,430.747810955479,16156.6488294314,917.397993311037
153,"a","g","b",3,5,625,31,12,78,"d",1100.78260869565,0.222677743014349,0.069353729960082,0.43068656187291,84.8562978829431,1144.31978298997,685.007054030189,39982.1371237458,3256.40468227425
154,"a","g","b",3,5,225,33,4,28,"d",13.6454849498328,0.018343974865714,0.00080761122935036,0.00604653511705686,10.2788130802676,169.520216688963,431.002141207143,4988.60869565217,254.785953177258
155,"a","g","b",3,5,625,31,12,78,"d",1176.71237458194,0.241881540619269,0.0741376106376092,0.460385344481605,121.093965153846,1355.8860324214,783.082018273408,57893.5852842809,4028.47826086957
156,"a","g","b",3,5,625,93,12,78,"d",1521.08361204013,0.0915956413852627,0.0319447958787356,0.594927193979933,27.0143050234114,1244.35213034783,795.708291814672,13223.4715719064,576.210702341137
157,"a","g","b",3,5,225,11,4,28,"d",649.565217391304,0.354819093949529,0.115334696260261,0.254471267558528,20.2403449732441,351.177021929766,382.822017456929,10074.5618729097,277.929765886288
158,"a","g","b",3,5,225,33,4,28,"r",5255.32775919732,0.613864396473092,0.311039743691091,2.05374255183946,13.3616020434783,892.633073371237,143.644866848797,6513.36454849498,313.501672240803
159,"a","g","b",3,5,225,11,4,28,"r",852.284280936455,0.490422620857403,0.151328842201277,0.33366245819398,30.422057451505,449.110876936455,179.41967333218,14885.2575250836,660.341137123746
160,"a","g","b",3,5,225,11,4,28,"r",1864.39130434783,0.701429005776832,0.331035348434175,0.729102809364549,14.1346476220736,696.465966849498,173.342422491409,6727.66889632107,487.866220735786
161,"a","g","b",3,5,625,93,12,78,"d",440.688963210702,0.0489085482072859,0.00925505624483044,0.172847481605351,52.7935104916388,588.346617173913,797.782728844444,24052.4515050167,2229.31772575251
162,"a","g","b",3,5,225,11,4,28,"d",312.719063545151,0.234417756156887,0.0555253627242323,0.122801765886288,28.6506972040134,334.570096508361,344.305313410646,13971.2508361204,661.665551839465
163,"a","g","b",3,5,225,33,4,28,"r",4501.17391304348,0.543731630688152,0.266404690787473,1.75911257190635,16.1758722508361,659.513939237458,159.518366806122,7832.57859531773,431.19397993311
164,"a","g","b",3,5,225,33,4,28,"r",5482.06688963211,0.626228843620148,0.324459436404176,2.14231530100334,24.4179422107023,812.792275879599,135.429535046823,11439.1304347826,939.799331103679
165,"a","g","b",3,5,225,11,4,28,"d",428.658862876254,0.224992398905442,0.0761112830647613,0.168140204013378,40.409790006689,433.995074297659,255.960796162791,19873.8628762542,749.478260869565
166,"a","g","b",3,5,625,31,12,78,"d",37.2508361204013,0.0264321933326141,0.00234694821447837,0.0152583612040134,61.3928650869565,995.074819280936,730.664502328244,29186.4080267559,2163.83612040134
167,"a","g","b",3,5,225,11,4,28,"r",1449.99665551839,0.634843417452113,0.257456753724536,0.567205511705686,13.115142548495,661.808913404682,152.898922299296,6416.4983277592,288.09364548495
168,"a","g","b",3,5,625,93,12,78,"d",727.297658862876,0.0627539828100838,0.0152742237206459,0.284827862876254,178.559246525084,789.170986200669,817.690458848375,84644.7892976589,6162.51170568562
169,"a","g","b",3,5,625,93,12,78,"d",699.170568561873,0.0490883590462833,0.0146835183227245,0.273857508361204,40.6189442274247,1014.43365862542,840.279560526829,19783.3511705686,966.347826086957
170,"a","g","b",3,5,225,33,4,28,"r",3957.43143812709,0.505827505827506,0.234222964224182,1.54672301337793,15.6012354481605,545.277336769231,131.64870100339,7417.20401337793,531.264214046823
171,"a","g","b",3,5,625,93,12,78,"r",12685.0802675585,0.515805372747869,0.266403729996044,4.95593531103679,74.4513282240803,1807.69098122074,248.523695374582,36389.5351170569,1646.60535117057
172,"a","g","b",3,5,625,31,12,78,"r",4703.2508361204,0.619484302513756,0.296323751861042,1.83802958528428,85.9797302107023,1509.39462226421,370.168404635739,41605.6254180602,2298.84280936455
173,"a","g","b",3,5,625,31,12,78,"d",1192.87959866221,0.231848095803215,0.0751562112417737,0.466737,110.892505849498,1363.63818808027,738.509407094862,54854,1844.00668896321
174,"a","g","b",3,5,225,33,4,28,"d",0.0167224080267559,0.000405391709739536,9.89662511401642e-07,0.00068676254180602,33.7833463745819,166.523136558528,331.25,16863.4715719064,411.494983277592
175,"a","g","b",3,5,625,31,12,78,"d",870.675585284281,0.187183083396267,0.0548560584744848,0.340819765886288,105.379500237458,916.342423525084,772.750434381295,52022.6254180602,1797.65886287625
176,"a","g","b",3,5,625,31,12,78,"d",0.140468227424749,0.00431546013593699,8.8494983277592e-06,0.000732648829431438,85.620204916388,1079.07533533779,556.7375,42597.3244147157,1194.58862876254
177,"a","g","b",3,5,225,33,4,28,"r",3705.46488294314,0.479375696767001,0.219310170061822,1.44831306688963,17.5082040100334,584.28744861204,136.906157856164,8546.84615384615,399.779264214047
178,"a","g","b",3,5,625,93,12,78,"d",748.742474916388,0.0618189664472974,0.0157245939152012,0.293185956521739,120.331534351171,874.916642280936,886.44976492963,52989.1237458194,6625.81605351171
179,"a","g","b",3,5,625,31,12,78,"d",0.0602006688963211,0.00194195706117165,3.79264214046823e-06,0.000707464882943144,62.8131070735786,957.784718150502,1074.64705882353,30579.7826086957,1533.02675585284
180,"a","g","b",3,5,625,31,12,78,"r",4461.76254180602,0.600064731902039,0.28110901510411,1.74372042140468,47.7567799665552,1852.99275536789,315.758024725694,23039.6822742475,1275.95317725753
